run_name	paper_set	family_tag	unknown_pa	seed	gpu	cfg_path	save_root
og_smoke_ent005_lr2e4_unkPA2_c16384_seed0	OG	smoke_ent005_lr2e4	PA2	0	1	manifests/configs/smoke_functional/og_smoke_ent005_lr2e4_unkPA2_c16384_seed0.json	results_pa_final_smoke
og_smoke_ent005_lr2e4_unkPA3_c16384_seed0	OG	smoke_ent005_lr2e4	PA3	0	1	manifests/configs/smoke_functional/og_smoke_ent005_lr2e4_unkPA3_c16384_seed0.json	results_pa_final_smoke
og_smoke_ent005_lr2e4_unkPA4_c16384_seed0	OG	smoke_ent005_lr2e4	PA4	0	1	manifests/configs/smoke_functional/og_smoke_ent005_lr2e4_unkPA4_c16384_seed0.json	results_pa_final_smoke
og_smoke_ent005_lr2e4_unkPA8_c16384_seed0	OG	smoke_ent005_lr2e4	PA8	0	1	manifests/configs/smoke_functional/og_smoke_ent005_lr2e4_unkPA8_c16384_seed0.json	results_pa_final_smoke
