run_name	paper_set	family_tag	unknown_pa	seed	gpu	cfg_path	save_root
og_ref_ent005_lr2e4_unkPA2_c16384_seed0	OG	ref_ent005_lr2e4	PA2	0	1	manifests/configs/primary_tiny_real_family/og_ref_ent005_lr2e4_unkPA2_c16384_seed0.json	results_pa_ota_primary
