run_name,run_dir,checkpoint,sweep_grid,method_family,paper_set,family_tag,unknown_pas,seed,source_type,source_name,dataset_tag,noise_tag,num_classes,class_names,method,known_closed_acc,known_closed_macro_f1,known_closed_per_class_recall,known_osr_acc,known_osr_macro_f1,known_reject_rate,known_osr_per_class_recall,known_osr_per_class_reject_rate,known_osr_min_per_class_recall,known_osr_max_per_class_reject_rate,unknown_precision,unknown_recall,unknown_f1,known_accept_rate,unknown_detect_rate,bias_delta,osr_acc,osr_macro_f1,osr_confusion_matrix,label_names_with_unknown,unknown_auroc,calibration_mode,no_feasible_solution,baseline_known_closed_acc,baseline_known_closed_macro_f1,sweep_candidates,top_feasible_count_saved,top_fallback_count_saved,dqn_state_mode,dqn_episodes,dqn_anchor_fraction,dqn_train_subsample_size,dqn_centroid_update_threshold,dqn_final_epsilon,dqn_n_states_total,dqn_n_anchor_high,dqn_n_anchor_low,osr_summary_path,osr_run_dir,best_regime,best_spec_name,best_true_unknown_name,best_heldout_class_name,best_is_structure_aligned,best_top2_threshold,best_var_percentiles,best_energy_percentiles,best_feasible,best_known_floor_ratio,best_per_class_floor_ratio
og_ref_ent005_lr2e4_unkPA2_c16384_seed0,results_pa_ota_primary/og_ref_ent005_lr2e4_unkPA2_c16384_seed0,best_model,smoke,dqn,OG,ref_ent005_lr2e4,"[""PA2""]",0,ota,ota_core_high_run01,ota_core_high_run01,high_run01,3,"[""PA3"", ""PA4"", ""PA8""]",dqn_paper_softmax3,0.9991111111111112,0.9991111095308614,"{0: 1.0, 1: 1.0, 2: 0.9973333333333333}",0.9991111111111112,0.9991111095308614,0.0,"{0: 1.0, 1: 1.0, 2: 0.9973333333333333}","{0: 0.0, 1: 0.0, 2: 0.0}",0.9973333333333332,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3462545566565693,0.538935349848153,"[[ 4500     0     0     0]
 [    0  4500     0     0]
 [    0    12  4488     0]
 [    0  1144 24310     0]]","['PA3', 'PA4', 'PA8', 'unknown']",0.6747932552258395,,,,,0,0,0,softmax3,30.0,0.05,1250.0,0.75,0.7397003733882802,17991.0,899.0,899.0,results_pa_osr_eval/og_ref_ent005_lr2e4_unkPA2_c16384_seed0__best_model__dqn_paper_gpu0/osr_summary.csv,results_pa_osr_eval/og_ref_ent005_lr2e4_unkPA2_c16384_seed0__best_model__dqn_paper_gpu0,,,,,,,,,,,
og_ref_ent005_lr2e4_unkPA2_c16384_seed0,/home/atrott/adamArchives/Adam/varMax/PADataset/results_pa_ota_primary/og_ref_ent005_lr2e4_unkPA2_c16384_seed0,best_model,full,,OG,ref_ent005_lr2e4,"[""PA2""]",0,ota,ota_core_high_run01,ota_core_high_run01,high_run01,3,"[""PA3"", ""PA4"", ""PA8""]",varmax_oracle_full,0.9991111111111112,0.9991111095308614,"{0: 1.0, 1: 1.0, 2: 0.9973333333333333}",0.8723703703703704,0.9307426717217728,0.1273333333333333,"{0: 0.9477777777777778, 1: 0.8135555555555556, 2: 0.8557777777777777}","{0: 0.052222222222222225, 1: 0.18644444444444444, 2: 0.14333333333333334}",0.8135555555555556,0.1864444444444444,0.905570204350692,0.6476388779759567,0.7551880525905905,0.8726666666666667,0.6476388779759567,0.22502778869071,0.7255224110489296,0.758246827681785,"[[ 4265     0     0   235]
 [    0  3661     0   839]
 [    0     4  3851   645]
 [    0   476  8493 16485]]","['PA3', 'PA4', 'PA8', 'unknown']",0.960344148776733,oracle,1.0,0.9991093297706524,0.9991093281808832,10,0,10,,,,,,,,,,results_pa_osr_eval/og_ref_ent005_lr2e4_unkPA2_c16384_seed0__best_model__full/osr_summary.csv,results_pa_osr_eval/og_ref_ent005_lr2e4_unkPA2_c16384_seed0__best_model__full,oracle,oracle,PA2,,,0.97,"[15.0, 85.0]","[15.0, 85.0]",False,0.95,0.95
og_ref_ent005_lr2e4_unkPA2_c16384_seed0,/home/atrott/adamArchives/Adam/varMax/PADataset/results_pa_ota_primary/og_ref_ent005_lr2e4_unkPA2_c16384_seed0,best_model,full,,OG,ref_ent005_lr2e4,"[""PA2""]",0,ota,ota_core_high_run01,ota_core_high_run01,high_run01,3,"[""PA3"", ""PA4"", ""PA8""]",varmax_surrogate_all_full,0.9991111111111112,0.9991111095308614,"{0: 1.0, 1: 1.0, 2: 0.9973333333333333}",0.8780740740740741,0.9340956516300408,0.1215555555555555,"{0: 0.9457777777777778, 1: 0.8204444444444444, 2: 0.868}","{0: 0.05422222222222222, 1: 0.17955555555555555, 2: 0.1308888888888889}",0.8204444444444444,0.1795555555555555,0.8975847219621794,0.5650192504125089,0.6934927791306025,0.8784444444444445,0.5650192504125089,0.3134251940319356,0.6735123478975201,0.7321062367226381,"[[ 4256     0     0   244]
 [    0  3692     0   808]
 [    0     5  3906   589]
 [    0   472 10600 14382]]","['PA3', 'PA4', 'PA8', 'unknown']",0.8833017614927727,surrogate_all,1.0,0.9991093297706524,0.9991093281808832,10,0,10,,,,,,,,,,results_pa_osr_eval/og_ref_ent005_lr2e4_unkPA2_c16384_seed0__best_model__full/osr_summary.csv,results_pa_osr_eval/og_ref_ent005_lr2e4_unkPA2_c16384_seed0__best_model__full,mismatched,mismatched:PA4,PA2,PA4,False,0.94,"[15.0, 85.0]","[15.0, 85.0]",False,0.95,0.95
og_ref_ent005_lr2e4_unkPA2_c16384_seed0,/home/atrott/adamArchives/Adam/varMax/PADataset/results_pa_ota_primary/og_ref_ent005_lr2e4_unkPA2_c16384_seed0,best_model,smoke,,OG,ref_ent005_lr2e4,"[""PA2""]",0,ota,ota_core_high_run01,ota_core_high_run01,high_run01,3,"[""PA3"", ""PA4"", ""PA8""]",varmax_oracle_smoke,0.9991111111111112,0.9991111095308614,"{0: 1.0, 1: 1.0, 2: 0.9973333333333333}",0.925925925925926,0.9607763175339316,0.0734814814814814,"{0: 0.9786666666666667, 1: 0.8788888888888889, 2: 0.9202222222222223}","{0: 0.021333333333333333, 1: 0.12111111111111111, 2: 0.078}",0.8788888888888889,0.1211111111111111,0.9361565195005792,0.571462245619549,0.7096994535519126,0.9265185185185184,0.571462245619549,0.3550562728989695,0.6943061046362377,0.7529469477452748,"[[ 4404     0     0    96]
 [    0  3955     0   545]
 [    0     8  4141   351]
 [    0   559 10349 14546]]","['PA3', 'PA4', 'PA8', 'unknown']",0.9671702766646588,oracle,1.0,0.9991093297706524,0.9991093281808832,10,0,10,,,,,,,,,,results_pa_osr_eval/og_ref_ent005_lr2e4_unkPA2_c16384_seed0__best_model__smoke/osr_summary.csv,results_pa_osr_eval/og_ref_ent005_lr2e4_unkPA2_c16384_seed0__best_model__smoke,oracle,oracle,PA2,,,0.98,"[10.0, 90.0]","[10.0, 90.0]",False,0.95,0.95
og_ref_ent005_lr2e4_unkPA2_c16384_seed0,/home/atrott/adamArchives/Adam/varMax/PADataset/results_pa_ota_primary/og_ref_ent005_lr2e4_unkPA2_c16384_seed0,best_model,smoke,,OG,ref_ent005_lr2e4,"[""PA2""]",0,ota,ota_core_high_run01,ota_core_high_run01,high_run01,3,"[""PA3"", ""PA4"", ""PA8""]",varmax_surrogate_all_smoke,0.9991111111111112,0.9991111095308614,"{0: 1.0, 1: 1.0, 2: 0.9973333333333333}",0.932074074074074,0.9641237461646498,0.0672592592592592,"{0: 0.9784444444444444, 1: 0.8868888888888888, 2: 0.9308888888888889}","{0: 0.021555555555555557, 1: 0.1131111111111111, 2: 0.06711111111111111}",0.8868888888888888,0.1131111111111111,0.9375730491577862,0.5357507660878448,0.6818670466761669,0.9327407407407408,0.5357507660878448,0.396989974652896,0.673101607023669,0.7430434505215359,"[[ 4403     0     0    97]
 [    0  3991     0   509]
 [    0     9  4189   302]
 [    0   558 11259 13637]]","['PA3', 'PA4', 'PA8', 'unknown']",0.9387129200387628,surrogate_all,1.0,0.9991093297706524,0.9991093281808832,10,0,10,,,,,,,,,,results_pa_osr_eval/og_ref_ent005_lr2e4_unkPA2_c16384_seed0__best_model__smoke/osr_summary.csv,results_pa_osr_eval/og_ref_ent005_lr2e4_unkPA2_c16384_seed0__best_model__smoke,mismatched,mismatched:PA4,PA2,PA4,False,0.95,"[10.0, 90.0]","[10.0, 90.0]",False,0.95,0.95
